sex,age,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_days_from_compas,c_charge_degree,is_recid,is_violent_recid,decile_score.1,v_decile_score,priors_count.1,start,end,event,two_year_recid
Male,79,Caucasian,0,1,0,0,1,-22.0,22.0,M,0,0,1,1,1,0,977,0,0
Male,48,Caucasian,0,1,0,0,1,-1.0,1.0,F,0,0,1,1,1,0,846,0,0
Male,31,African-American,1,8,0,0,5,-1.0,1.0,M,0,0,8,3,5,0,551,0,0
Male,30,Caucasian,0,5,1,0,4,-3.0,3.0,M,1,0,5,2,4,0,13,1,1
Male,32,African-American,0,4,0,0,5,-1.0,1.0,F,1,0,4,2,5,0,78,1,1
Male,56,Caucasian,0,1,0,0,1,-1.0,1.0,M,0,0,1,1,1,3,740,0,0
Female,28,African-American,0,8,0,0,0,3.0,57.0,M,1,0,8,3,0,0,95,0,1
Male,43,African-American,0,1,0,0,2,-1.0,1.0,M,0,0,1,1,2,1,956,0,0
Male,27,African-American,0,7,0,0,21,0.0,0.0,F,1,0,7,3,21,35,151,1,1
Male,41,African-American,0,6,0,0,0,-4.0,4.0,M,0,0,6,2,0,0,166,0,0
Male,43,African-American,0,1,0,0,3,-4.0,4.0,M,1,0,1,1,3,0,126,1,1
Female,33,African-American,0,1,0,0,1,-1.0,1.0,F,0,0,1,1,1,0,919,0,0
Male,22,African-American,0,3,0,0,0,-1.0,1.0,F,0,0,3,4,0,8,786,0,0
Male,34,African-American,0,1,0,0,3,-1.0,1.0,F,0,0,1,1,3,0,800,0,0
Male,36,Caucasian,0,1,0,0,0,0.0,0.0,M,0,0,1,1,0,0,1169,0,0
Male,69,Caucasian,0,5,0,0,0,-1.0,1.0,F,0,0,5,1,0,0,1168,0,0
Male,32,Caucasian,0,5,0,0,5,-1.0,1.0,F,1,1,5,4,5,0,363,0,1
Male,22,African-American,0,7,0,0,1,0.0,0.0,F,1,0,7,5,1,0,116,1,1
Male,46,Caucasian,0,5,0,0,0,-1.0,1.0,F,0,0,5,2,0,78,843,0,0
Male,34,Caucasian,0,5,0,0,1,-14.0,15.0,M,0,0,5,3,1,0,767,0,0
Male,39,African-American,0,1,0,0,0,-1.0,1.0,M,0,0,1,1,0,0,1159,0,0
Male,25,African-American,0,7,0,1,6,-1.0,1.0,M,1,1,7,7,6,1,297,1,1
Male,63,African-American,0,6,0,0,9,0.0,1.0,F,1,0,6,1,9,2,59,1,1
Male,24,Caucasian,0,4,0,0,8,-1.0,1.0,F,1,0,4,5,8,0,466,1,1
Male,29,Caucasian,0,5,0,0,2,-2.0,2.0,M,1,0,5,4,2,0,101,0,0
Male,20,African-American,0,8,3,0,3,0.0,0.0,F,1,0,8,8,3,0,180,0,1
Female,40,Caucasian,0,5,0,0,0,-1.0,1.0,M,0,0,5,2,0,2,774,0,0
Male,30,African-American,0,8,0,0,7,0.0,0.0,F,1,0,8,4,7,0,462,1,1
Male,36,Caucasian,0,5,0,0,10,54.0,5.0,M,1,1,5,4,10,0,54,1,1
Male,50,Caucasian,0,7,0,0,5,-8.0,8.0,F,1,0,7,1,5,0,915,1,0
Male,37,African-American,0,7,0,0,4,-1.0,1.0,M,1,1,7,7,4,74,125,0,1
Male,34,African-American,0,7,0,0,1,0.0,1.0,F,0,0,7,2,1,0,502,0,0
Female,31,African-American,0,2,0,0,1,-1.0,1.0,M,1,0,2,1,1,1,258,1,1
Male,23,Caucasian,0,7,0,1,10,-1.0,0.0,F,1,0,7,6,10,69,854,1,0
Male,37,Caucasian,0,1,0,0,2,-1.0,1.0,F,1,0,1,1,2,4,118,1,1
Male,54,African-American,0,7,0,0,22,83.0,172.0,F,1,0,7,3,22,0,21,1,1
Male,26,Caucasian,0,5,0,0,2,-1.0,1.0,F,0,0,5,4,2,0,1102,0,0
Male,34,African-American,0,9,0,0,12,-1.0,1.0,F,1,0,9,5,12,11,180,0,1
Male,59,Caucasian,0,1,0,0,2,-15.0,15.0,M,1,1,1,1,2,0,27,0,1
Male,45,Caucasian,0,2,0,0,2,3.0,1.0,F,0,0,2,1,2,0,915,0,0
Male,37,Caucasian,0,2,0,0,2,-12.0,12.0,M,0,0,2,3,2,0,34,0,0
Male,45,Caucasian,0,1,0,0,1,-1.0,1.0,F,1,0,1,1,1,4,177,1,1
Male,22,African-American,0,8,0,0,1,-1.0,1.0,F,0,0,8,7,1,35,798,0,0
Male,24,African-American,0,8,0,1,3,26.0,1.0,F,1,0,8,6,3,0,17,1,1
Male,25,African-American,0,5,0,0,5,-1.0,1.0,F,0,0,5,7,5,375,1159,0,0
Male,24,African-American,0,6,0,0,6,-1.0,1.0,F,1,0,6,6,6,0,121,1,1
Female,52,African-American,0,3,0,0,3,3.0,233.0,M,0,0,3,2,3,0,1130,0,0
Male,20,African-American,0,4,0,0,1,-1.0,1.0,M,1,1,4,7,1,0,653,1,1
Male,32,African-American,0,6,0,0,6,3.0,1173.0,F,0,0,6,7,6,0,785,0,0
Female,32,Caucasian,0,2,0,0,2,-1.0,1.0,F,1,0,2,2,2,0,436,1,1
Male,39,Caucasian,0,6,0,0,8,-75.0,75.0,F,0,0,6,4,8,0,920,0,0
Male,49,African-American,0,8,0,0,3,-1.0,1.0,F,1,0,8,2,3,0,45,0,1
Male,20,African-American,1,4,0,0,1,57.0,117.0,F,1,0,4,6,1,0,57,1,1
Male,31,Caucasian,0,7,0,0,11,-1.0,1.0,F,1,0,7,2,11,0,21,1,1
Male,58,Caucasian,0,7,0,0,7,-1.0,1.0,F,1,0,7,3,7,185,250,1,1
Male,26,African-American,0,7,1,1,11,-1.0,1.0,F,1,0,7,4,11,0,107,1,1
Male,20,African-American,1,6,0,0,1,-20.0,20.0,F,0,0,6,8,1,0,786,0,0
Male,39,Caucasian,0,1,0,0,1,-48.0,48.0,F,0,0,1,1,1,0,1079,0,0
Male,51,Caucasian,0,2,0,0,1,-1.0,1.0,M,1,1,2,1,1,1,148,1,1
Male,30,African-American,0,2,0,0,2,-1.0,1.0,M,0,0,2,2,2,17,77,0,0
Male,26,Caucasian,1,9,0,0,9,-84.0,84.0,F,1,0,9,9,9,0,153,1,1
Male,26,African-American,0,6,0,0,2,-1.0,1.0,F,0,0,6,4,2,32,1091,0,0
Male,35,African-American,1,9,0,0,13,-188.0,188.0,F,1,0,9,5,13,0,413,1,1
Female,51,Caucasian,0,5,0,0,7,-157.0,157.0,F,0,0,5,2,7,0,795,0,0
Female,26,Caucasian,0,5,0,0,0,-4.0,4.0,F,0,0,5,4,0,0,1131,0,0
Male,26,African-American,0,4,0,0,5,-1.0,1.0,F,0,0,4,3,5,2,171,0,0
Male,20,Caucasian,0,2,0,2,0,-1.0,1.0,F,0,0,2,6,0,0,847,0,0
Male,28,African-American,0,3,0,0,0,0.0,0.0,F,1,1,3,3,0,15,111,1,1
Male,23,African-American,0,2,1,2,1,-1.0,1.0,M,1,0,2,4,1,0,465,1,1
Female,21,African-American,0,5,0,0,0,-4.0,4.0,M,0,0,5,7,0,0,277,0,0
Male,30,Caucasian,0,3,0,0,0,-1.0,1.0,F,0,0,3,2,0,1,887,0,0
Male,21,Caucasian,0,9,2,7,2,-3.0,4.0,F,1,1,9,9,2,0,473,1,1
Male,20,Caucasian,1,7,0,0,1,13.0,77.0,F,1,0,7,9,1,0,13,0,1
Male,24,Caucasian,0,6,0,0,5,16.0,504.0,F,1,0,6,4,5,0,16,1,1
Male,35,African-American,0,10,0,0,22,0.0,0.0,F,1,1,10,7,22,2,82,1,1
Male,50,Caucasian,0,2,0,0,2,-1.0,1.0,F,1,1,2,1,2,8,33,1,1
Male,25,African-American,0,9,0,0,5,-1.0,1.0,M,0,0,9,9,5,1,152,0,0
Female,48,Caucasian,0,9,0,0,1,3.0,125.0,F,0,0,9,2,1,0,1163,0,0
Male,31,African-American,1,8,1,1,12,-1.0,1.0,M,1,0,8,5,12,39,52,0,1
Male,26,African-American,0,9,0,0,0,-1.0,1.0,F,0,0,9,10,0,0,58,0,0
Male,22,African-American,0,4,0,0,0,-1.0,1.0,F,0,0,4,5,0,0,1045,0,0
Male,29,African-American,0,3,0,0,0,0.0,0.0,F,0,0,3,3,0,0,831,0,0
Male,52,Caucasian,0,1,0,0,1,-1.0,1.0,F,0,0,1,1,1,0,1175,0,0
Male,21,African-American,0,7,0,0,0,-1.0,1.0,F,1,0,7,7,0,0,811,1,0
Male,21,Caucasian,0,8,0,0,1,0.0,1.0,F,0,0,8,6,1,0,825,0,0
Female,20,Caucasian,0,8,0,0,0,0.0,0.0,F,1,0,8,5,0,2,357,1,1
Male,30,Caucasian,0,1,0,0,1,-1.0,1.0,F,1,0,1,1,1,0,336,1,1
Female,33,African-American,0,4,0,0,3,0.0,1.0,M,1,0,4,2,3,5,38,1,1
Male,24,African-American,0,7,0,0,3,0.0,0.0,F,0,0,7,6,3,93,922,0,0
Female,30,African-American,0,7,0,0,11,0.0,0.0,F,1,0,7,3,11,6,64,1,1
Female,30,Caucasian,0,2,0,0,0,-1.0,1.0,M,0,0,2,2,0,0,1052,0,0
Male,47,African-American,0,2,0,0,13,0.0,0.0,F,1,0,2,1,13,0,247,1,1
Male,41,African-American,0,9,1,0,9,-1.0,733.0,M,0,0,9,6,9,1,1142,0,0
Male,48,Caucasian,0,2,0,0,6,-26.0,27.0,F,0,0,2,1,6,0,53,0,0
Male,52,African-American,0,9,0,0,2,-1.0,1.0,F,1,0,9,3,2,32,82,1,1
Female,34,African-American,0,1,0,0,1,-1.0,1.0,M,0,0,1,1,1,0,1138,0,0
Male,35,Caucasian,0,3,0,0,0,-1.0,1.0,F,1,0,3,2,0,0,211,0,1
Male,24,African-American,0,2,0,1,1,-1.0,1.0,F,1,0,2,3,1,0,289,1,1
Female,48,Caucasian,0,8,0,0,17,3.0,1624.0,F,0,0,8,5,17,0,1157,0,0
Male,43,African-American,0,8,0,0,3,93.0,247.0,F,1,0,8,3,3,0,93,1,1
Male,25,African-American,0,2,0,0,1,0.0,0.0,M,0,0,2,3,1,0,835,0,0
Male,34,African-American,0,9,1,0,20,-1.0,1.0,F,1,0,9,5,20,26,146,1,1
Male,25,African-American,0,4,0,0,2,-1.0,1.0,F,1,0,4,3,2,0,55,1,1
Male,56,Caucasian,0,1,0,0,6,-1.0,1.0,F,0,0,1,1,6,0,1059,0,0
Male,23,African-American,0,4,0,0,0,0.0,1.0,F,0,0,4,5,0,0,1094,0,0
Male,21,Caucasian,0,4,0,0,0,-1.0,1.0,M,0,0,4,6,0,0,813,0,0
Male,66,Caucasian,0,1,0,0,0,-1.0,1.0,M,0,0,1,1,0,1,956,0,0
Male,28,African-American,0,7,0,0,7,-1.0,1.0,M,0,0,7,4,7,0,132,0,0
Male,29,Caucasian,0,1,0,0,0,0.0,0.0,M,0,0,1,1,0,0,829,0,0
Male,22,Caucasian,0,7,0,0,3,0.0,1.0,F,1,0,7,5,3,2,53,0,1
Male,39,Caucasian,0,1,0,0,0,-1.0,1.0,F,0,0,1,1,0,0,816,0,0
Male,33,African-American,0,8,0,1,9,-1.0,1.0,M,1,0,8,4,9,0,25,0,1
Male,29,Caucasian,0,1,0,0,2,-1.0,1.0,F,1,0,1,3,2,0,101,1,1
Male,31,Caucasian,0,2,0,0,1,-1.0,1.0,F,0,0,2,2,1,0,1100,0,0
Male,22,African-American,0,8,0,0,0,-1.0,1.0,M,0,0,8,6,0,53,1139,0,0
Female,22,Caucasian,0,5,0,0,0,-1.0,1.0,M,0,0,5,5,0,0,889,0,0
Male,35,Caucasian,0,4,0,2,3,0.0,1.0,F,0,0,4,1,3,1,919,0,0
Male,29,Caucasian,0,4,0,0,3,-1.0,1.0,F,1,0,4,4,3,0,45,1,1
Female,37,African-American,0,5,0,0,0,3.0,0.0,F,0,0,5,2,0,0,811,0,0
Female,30,African-American,0,2,0,0,0,3.0,1.0,F,0,0,2,2,0,0,1186,0,0
Male,56,Caucasian,0,1,0,0,1,-1.0,1.0,F,1,1,1,1,1,0,779,1,0
Female,34,African-American,0,1,0,0,0,-1.0,1.0,F,0,0,1,1,0,0,796,0,0
Male,23,African-American,0,4,0,0,1,-1.0,1.0,F,1,0,4,5,1,3,152,1,1
Male,27,African-American,1,5,0,0,1,0.0,1.0,F,1,0,5,4,1,1,335,1,1
Male,43,Caucasian,0,1,0,0,2,-1.0,1.0,F,0,0,1,1,2,0,930,0,0
Male,38,Caucasian,0,1,0,0,0,-1.0,1.0,F,0,0,1,1,0,0,1179,0,0
Male,39,Caucasian,0,3,0,0,3,-1.0,1.0,F,0,0,3,6,3,0,1117,0,0
Male,24,African-American,0,3,0,1,1,-1.0,1.0,F,1,0,3,3,1,0,37,1,1
Male,26,African-American,0,3,0,0,2,0.0,0.0,M,0,0,3,3,2,0,1068,0,0
Female,55,Caucasian,0,1,0,0,0,-1.0,1.0,M,0,0,1,1,0,1,798,0,0
Male,35,African-American,0,6,0,0,1,-1.0,1.0,F,1,0,6,2,1,0,362,1,1
Male,61,African-American,0,7,0,0,25,-1.0,1.0,F,0,0,7,4,25,0,1102,0,0
Male,40,Caucasian,0,7,0,0,4,0.0,1.0,F,0,0,7,7,4,1,76,0,0
Male,33,African-American,0,2,0,0,3,0.0,1.0,F,0,0,2,1,3,0,1086,0,0
Male,26,Caucasian,0,6,0,0,0,-1.0,1.0,F,1,1,6,4,0,0,314,1,1
Male,32,Caucasian,0,9,1,0,15,0.0,1.0,F,1,0,9,9,15,91,166,1,1
Male,28,African-American,0,2,0,0,0,-1.0,1.0,F,0,0,2,3,0,0,780,0,0
Male,45,Caucasian,0,1,0,0,0,-1.0,1.0,M,0,0,1,1,0,0,1182,0,0
Male,30,Caucasian,0,9,0,0,0,-1.0,1.0,F,1,0,9,3,0,36,37,1,1
Female,57,Caucasian,0,2,0,0,4,-1.0,1.0,F,0,0,2,1,4,257,1113,0,0
Male,26,African-American,0,7,0,0,3,-1.0,1.0,F,1,1,7,9,3,46,218,1,1
Male,35,African-American,0,8,0,0,1,-1.0,1.0,F,0,0,8,4,1,0,938,0,0
Female,29,African-American,0,5,0,0,0,-1.0,1.0,F,0,0,5,4,0,2,765,0,0
Female,40,Caucasian,0,2,0,0,0,-1.0,1.0,M,0,0,2,1,0,0,834,0,0
Male,28,Caucasian,0,2,0,0,1,-1.0,1.0,F,1,0,2,3,1,0,35,1,1
Female,25,African-American,0,2,0,1,0,-1.0,1.0,M,0,0,2,2,0,0,1056,0,0
Male,44,African-American,0,6,0,0,3,-1.0,1.0,M,0,0,6,5,3,2,55,0,0
Male,48,Caucasian,0,1,0,0,1,-31.0,31.0,M,0,0,1,1,1,0,1065,0,0
Female,59,Caucasian,0,1,0,0,1,-302.0,302.0,F,0,0,1,1,1,0,763,0,0
Male,23,Caucasian,0,4,0,1,4,-1.0,1.0,F,1,0,4,4,4,0,537,1,1
Male,29,African-American,0,2,0,0,0,-1.0,1.0,F,0,0,2,2,0,72,172,0,0
Male,56,Caucasian,0,1,0,0,0,-4.0,4.0,M,0,0,1,1,0,0,956,0,0
Female,27,African-American,0,3,0,0,0,-1.0,1.0,M,0,0,3,3,0,0,798,0,0
Female,29,Caucasian,0,7,0,0,0,-1.0,1.0,M,0,0,7,3,0,0,1124,0,0
Female,34,Caucasian,0,4,0,0,4,-1.0,1.0,M,0,0,4,2,4,0,871,0,0
Female,22,African-American,0,7,0,0,0,0.0,1.0,F,0,0,7,6,0,0,1172,0,0
Male,40,Caucasian,0,1,0,0,5,7.0,42.0,F,1,0,1,2,5,0,7,0,1
Male,31,Caucasian,0,1,0,0,0,-1.0,1.0,F,0,0,1,1,0,2,741,0,0
Male,47,African-American,0,2,0,0,3,-1.0,1.0,F,0,0,2,1,3,1,817,0,0
Male,24,African-American,0,7,0,0,8,-1.0,1.0,F,1,0,7,7,8,49,354,1,1
Female,20,Caucasian,0,4,0,0,1,-49.0,50.0,F,0,0,4,6,1,0,921,0,0
Male,39,African-American,0,9,0,0,4,-1.0,1.0,F,0,0,9,5,4,118,965,0,0
Male,29,African-American,0,6,0,0,10,0.0,1.0,F,1,0,6,6,10,1,293,1,1
Female,26,African-American,0,9,0,0,4,-1.0,1.0,F,1,0,9,7,4,0,117,0,1
Male,61,African-American,0,8,0,0,2,0.0,1.0,M,0,0,8,10,2,1,903,0,0
Male,24,Caucasian,0,5,0,0,2,176.0,53.0,F,1,0,5,3,2,0,176,1,1
Male,30,African-American,0,9,0,0,0,-1.0,1.0,M,0,0,9,7,0,0,1149,0,0
Male,20,African-American,0,5,0,1,0,-1.0,1.0,M,1,0,5,6,0,0,274,1,1
Male,56,African-American,0,9,0,0,22,-1.0,1.0,F,1,0,9,5,22,70,98,1,1
Female,50,Caucasian,0,3,0,0,3,0.0,0.0,F,1,0,3,1,3,0,348,1,1
Male,56,Caucasian,0,1,0,0,5,-238.0,238.0,F,0,0,1,1,5,0,737,0,0
Male,30,African-American,0,6,0,0,10,18.0,0.0,F,1,0,6,4,10,0,18,1,1
Male,28,African-American,0,6,0,0,12,-69.0,1.0,M,1,1,6,5,12,0,117,1,1
Male,59,African-American,0,1,0,0,1,-1.0,1.0,M,0,0,1,1,1,62,1100,0,0
Male,20,African-American,1,10,0,0,1,-1.0,1.0,F,1,0,10,10,1,186,206,1,1
Male,23,Caucasian,0,9,1,0,4,-1.0,1.0,M,1,1,9,9,4,1,578,1,1
Female,28,Caucasian,0,6,0,0,2,-3.0,3.0,F,1,0,6,2,2,0,491,1,1
Male,35,Caucasian,0,5,0,0,3,0.0,0.0,M,1,0,5,4,3,1,256,1,1
Male,22,African-American,0,9,0,0,1,0.0,1.0,F,1,0,9,7,1,5,75,0,1
Male,22,African-American,0,7,0,0,0,-1.0,1.0,F,0,0,7,7,0,1,440,0,0
Male,46,African-American,0,6,0,0,3,-33.0,33.0,M,1,0,6,7,3,0,49,0,1
Male,61,African-American,0,2,0,0,8,-22.0,22.0,F,1,0,2,1,8,0,398,1,1
Male,26,African-American,0,4,0,0,5,-1.0,1.0,F,0,0,4,5,5,0,846,0,0
Male,44,Caucasian,0,5,0,0,1,0.0,0.0,F,0,0,5,2,1,2,784,0,0
Female,34,African-American,0,1,0,0,0,-1.0,1.0,M,1,1,1,1,0,0,199,1,1
Male,29,Caucasian,0,2,0,0,1,3.0,1.0,F,1,0,2,2,1,0,2,1,1
Male,29,African-American,0,9,0,0,8,-1.0,65.0,M,0,0,9,4,8,4,748,0,0
Male,48,African-American,0,4,0,0,5,-1.0,1.0,F,1,0,4,3,5,0,22,1,1
Female,31,African-American,0,6,0,0,0,-5.0,5.0,M,0,0,6,4,0,0,882,0,0
Male,21,Caucasian,0,6,0,0,2,-10.0,10.0,F,0,0,6,5,2,0,788,0,0
Male,34,Caucasian,0,5,0,0,4,-1.0,1.0,F,0,0,5,6,4,0,1096,0,0
Male,54,African-American,0,6,0,0,21,-1.0,1.0,F,0,0,6,1,21,0,1100,0,0
Male,20,Caucasian,0,10,4,0,4,-1.0,1.0,F,0,0,10,10,4,0,968,0,0
Male,31,Caucasian,0,3,0,0,1,-1.0,1.0,F,1,1,3,3,1,0,4,1,1
Male,22,Caucasian,0,4,0,0,0,0.0,0.0,M,0,0,4,5,0,1,398,0,0
Male,36,African-American,0,4,0,0,6,-1.0,1.0,M,0,0,4,1,6,0,740,0,0
Male,34,African-American,3,7,1,0,9,-1.0,1.0,F,1,0,7,6,9,0,34,0,1
Male,36,Caucasian,0,1,0,0,3,3.0,116.0,M,0,0,1,2,3,0,997,0,0
Male,32,African-American,0,8,0,0,3,3.0,1.0,F,1,0,8,3,3,0,6,1,1
Male,50,African-American,0,8,0,0,15,-1.0,1.0,M,0,0,8,4,15,0,850,0,0
Female,25,African-American,0,9,0,0,7,-102.0,102.0,F,1,0,9,10,7,0,239,1,1
Male,31,African-American,0,4,0,0,1,-1.0,444.0,M,0,0,4,2,1,0,817,0,0
Male,49,African-American,0,3,0,0,10,-1.0,1.0,F,1,0,3,2,10,9,106,1,1
Male,21,African-American,1,9,0,1,2,-1.0,0.0,F,0,0,9,9,2,35,947,0,0
Female,26,African-American,0,7,0,0,5,-1.0,1.0,F,1,0,7,5,5,0,342,1,1
Female,25,Caucasian,0,9,0,0,2,16.0,44.0,F,1,1,9,7,2,0,16,0,1
Male,38,Caucasian,0,4,0,0,5,-1.0,1.0,F,0,0,4,1,5,0,840,0,0
Male,35,Caucasian,0,1,0,0,2,-1.0,1.0,M,0,0,1,2,2,0,844,0,0
Male,50,African-American,0,5,0,0,10,-48.0,48.0,F,0,0,5,2,10,0,179,0,0
Male,32,African-American,0,4,0,0,4,0.0,1.0,F,1,0,4,2,4,45,252,1,1
Male,29,Caucasian,0,2,0,0,1,-18.0,18.0,F,0,0,2,3,1,0,794,0,0
Male,46,Caucasian,0,1,0,0,0,0.0,0.0,F,0,0,1,1,0,0,801,0,0
Male,53,Caucasian,0,5,0,0,1,-1.0,1.0,M,1,1,5,5,1,0,794,1,0
Female,27,Caucasian,0,5,0,0,1,-1.0,0.0,F,1,1,5,5,1,25,355,1,1
Male,29,Caucasian,0,8,0,0,4,-2.0,2.0,F,0,0,8,7,4,0,1162,0,0
Male,23,African-American,0,2,0,0,3,-1.0,1.0,M,1,0,2,3,3,0,90,1,1
Male,24,Caucasian,0,2,0,0,1,-1.0,1.0,M,1,0,2,3,1,0,754,1,0
Male,33,African-American,0,10,0,0,18,0.0,0.0,F,1,0,10,9,18,1,19,1,1
Male,32,African-American,0,6,0,0,1,-1.0,1.0,M,1,0,6,3,1,21,117,1,1
Female,38,African-American,0,10,0,0,7,0.0,1.0,F,1,0,10,9,7,39,123,0,1
Male,40,African-American,0,7,0,0,20,-1.0,1.0,F,0,0,7,4,20,0,611,0,0
Female,36,African-American,0,1,0,0,1,-1.0,1.0,M,0,0,1,2,1,0,1124,0,0
Male,34,African-American,0,9,0,0,16,-1.0,1.0,F,1,0,9,2,16,0,19,0,1
Male,41,Caucasian,0,2,0,0,1,-1.0,1.0,M,1,0,2,1,1,1,639,1,1
Male,57,Caucasian,0,1,0,0,7,-1.0,1.0,F,1,0,1,1,7,151,982,1,0
Male,26,African-American,0,5,0,0,1,-1.0,1.0,F,1,0,5,4,1,0,848,1,0
Male,39,Caucasian,0,6,0,0,2,-88.0,88.0,F,1,0,6,3,2,0,148,1,1
Male,45,African-American,0,3,0,0,0,0.0,0.0,F,1,0,3,1,0,1,253,0,1
Male,26,African-American,0,3,0,1,2,-7.0,7.0,F,0,0,3,3,2,0,1057,0,0
Female,48,Caucasian,0,1,0,0,0,-1.0,1.0,F,0,0,1,1,0,0,792,0,0
Male,52,Caucasian,0,2,0,0,7,-1.0,1.0,M,0,0,2,2,7,0,1077,0,0
Female,43,African-American,0,1,0,0,0,-1.0,1.0,M,0,0,1,1,0,0,1066,0,0
Male,35,African-American,0,1,0,0,2,3.0,1.0,F,0,0,1,1,2,0,871,0,0
Male,24,Caucasian,0,5,0,0,3,0.0,0.0,F,0,0,5,4,3,36,382,0,0
Male,27,African-American,0,7,0,0,11,-1.0,1.0,F,1,0,7,5,11,4,38,0,1
Male,56,African-American,0,7,0,0,28,-69.0,69.0,F,0,0,7,4,28,0,320,0,0
Male,28,African-American,0,6,0,0,2,-1.0,1.0,F,1,0,6,4,2,0,122,1,1
Male,21,African-American,0,5,0,0,0,0.0,0.0,F,0,0,5,6,0,0,788,0,0
Male,33,African-American,0,9,0,0,5,-1.0,1019.0,M,1,0,9,3,5,0,98,1,1
Male,25,African-American,0,8,0,0,1,-1.0,1.0,F,1,0,8,8,1,0,348,1,1
Male,36,African-American,0,8,2,0,17,-1.0,1.0,F,1,0,8,5,17,14,167,1,1
Female,25,Caucasian,0,5,0,0,0,0.0,0.0,F,0,0,5,3,0,1,394,0,0
Male,46,Caucasian,0,5,0,0,0,-1.0,2.0,M,0,0,5,3,0,0,1169,0,0
Female,24,African-American,0,7,0,0,0,0.0,0.0,F,0,0,7,4,0,2,831,0,0
Male,28,African-American,0,7,0,0,4,0.0,0.0,F,1,0,7,6,4,6,567,1,1
Male,28,African-American,0,7,0,1,12,-2.0,2.0,M,1,0,7,3,12,0,39,1,1
Male,23,African-American,0,3,0,0,0,0.0,0.0,M,1,0,3,5,0,1,254,0,1
Male,50,Caucasian,0,6,0,0,1,-1.0,1.0,M,1,0,6,3,1,39,103,1,1
Male,24,Caucasian,0,2,0,0,0,0.0,0.0,M,0,0,2,3,0,1,1060,0,0
Female,55,African-American,0,1,0,0,2,-1.0,1.0,F,0,0,1,1,2,0,1040,0,0
Male,22,African-American,0,7,0,0,0,-1.0,1.0,F,1,0,7,8,0,2,41,1,1
Male,38,African-American,0,7,0,0,14,-1.0,1.0,F,0,0,7,3,14,55,773,0,0
Male,31,African-American,0,1,0,0,1,-1.0,1.0,F,0,0,1,2,1,0,940,0,0
Female,30,African-American,0,2,0,0,3,-1.0,1.0,F,0,0,2,2,3,0,810,0,0
Male,52,Caucasian,0,1,0,0,1,714.0,94.0,F,0,0,1,1,1,0,714,0,0
Male,37,African-American,0,8,0,0,16,-1.0,1.0,F,1,1,8,3,16,1,64,0,1
Female,41,Caucasian,0,2,0,0,1,0.0,0.0,M,0,0,2,1,1,29,1173,0,0
Male,20,African-American,0,5,0,0,0,-1.0,1.0,F,1,1,5,7,0,0,159,1,1
Male,21,Caucasian,0,4,0,0,0,0.0,0.0,M,1,0,4,7,0,1,157,1,1
Male,22,Caucasian,0,5,0,0,1,0.0,1.0,M,0,0,5,5,1,9,848,0,0
Male,38,African-American,0,6,0,0,7,-1.0,1.0,M,0,0,6,8,7,197,1100,0,0
Male,31,African-American,0,5,0,0,0,-1.0,1.0,F,0,0,5,2,0,7,945,0,0
Male,28,Caucasian,0,7,0,0,0,0.0,1.0,F,0,0,7,4,0,54,224,0,0
Male,39,African-American,0,8,0,0,1,-1.0,1.0,F,0,0,8,4,1,0,1098,0,0
Male,34,African-American,0,7,0,0,22,-1.0,1.0,F,1,0,7,2,22,0,137,1,1
Male,32,Caucasian,0,2,1,0,2,293.0,179.0,F,0,0,2,2,2,0,293,0,0
Male,36,African-American,0,5,0,2,7,-32.0,32.0,M,0,0,5,5,7,0,836,0,0
Male,24,African-American,0,9,0,0,0,-1.0,1.0,M,1,0,9,6,0,14,463,1,1
Male,27,African-American,0,7,0,0,9,-1.0,1.0,F,1,1,7,6,9,0,45,1,1
Male,61,African-American,0,6,0,0,8,-35.0,11.0,M,0,0,6,3,8,0,1116,0,0
Male,43,African-American,0,1,0,0,2,0.0,0.0,F,0,0,1,1,2,1,1093,0,0
Male,26,African-American,0,4,0,0,1,-1.0,1.0,F,0,0,4,3,1,0,902,0,0
Male,32,African-American,0,2,3,0,7,-1.0,1.0,F,1,0,2,2,7,4,613,0,0
Female,57,Caucasian,0,1,0,0,2,-1.0,1.0,F,0,0,1,1,2,0,857,0,0
Female,40,Caucasian,0,1,0,0,0,0.0,0.0,M,0,0,1,1,0,0,1127,0,0
Male,33,Caucasian,0,6,0,0,6,-1.0,0.0,F,1,0,6,6,6,151,177,0,1
Male,30,African-American,0,5,0,0,2,-1.0,1.0,F,1,0,5,3,2,0,66,1,1
Male,29,Caucasian,0,10,0,0,1,-1.0,61.0,M,0,0,10,10,1,10,12,0,0
Female,21,Caucasian,0,8,0,0,1,132.0,138.0,F,1,0,8,9,1,0,132,0,0
Male,36,African-American,0,2,0,0,2,-4.0,4.0,M,0,0,2,2,2,0,1127,0,0
Male,59,African-American,0,4,0,0,17,-189.0,463.0,F,0,0,4,4,17,0,248,0,0
Male,35,African-American,0,8,0,0,6,0.0,0.0,F,1,1,8,5,6,1,187,1,1
Male,21,African-American,0,5,1,0,2,-1.0,1.0,F,1,1,5,5,2,7,176,1,1
Male,49,African-American,0,6,0,0,29,-1.0,1.0,F,1,0,6,1,29,0,1,1,1
